StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,I4,I5,I6,I7,I8,I9,I10,I11,I12,AN2,AN3,AN4,AN5,AN6,AN7,AN8,AN9,AN10,AN11,AN12,AN14_1,AN15,AN16,AN17,AN18,AN19,SP2,SP3,SP4,SP5,SP6,SP7,SP8,SP9,SP10,SP11,SP12,SP14_1,SP15,SP16,SP17,SP18,SP19,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP14_1,AP15,AP16,AP17,AP18,AP19,SN2,SN3,SN4,SN5,SN6,SN7,SN8,SN9,SN10,SN11,SN12,SN14_1,SN15,SN16,SN17,SN18,SN19,D1,D2,D2_6_TEXT,D3,D4,mTurkCode
2017-05-12 13:39:24,2017-05-12 14:03:04,IP Address,99.111.236.84,100,1419,True,2017-05-12 14:03:04,R_3siap0jowj0MVh4,,,,,41.709106445312,-87.75959777832,anonymous,80000,4,5,5,5,6,5,4,Yes,3,3,2,2,4,6,5,3,4,2,"Pros: She has a track record of improvement in her career. She is educated in the field. She seems to like to design and manage.

Con: Her location says New York, yet she is shown to work in Detroit so the credibility is in question. She over uses phrases and words when describing her history. If the resume is a reflection of her work it lacks substance. ",90,2,135000,Moderately promotable,Yes,No,2,2,2,4,4,3,3,4,4,4,"PRO: She has experience in the field. She is educated. She has event planning.

CON: She has intern experience which doesn't really give much insight. Her accomplishments don't really tell much info. Many of her stats seem to try to pump up her resume.",95,1,135000,Most certainly will NOT be promoted,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,White,,Associate degree in college (2-year),I am NOT a parent or legal guardian,4916333
2017-05-12 13:47:42,2017-05-12 14:03:28,IP Address,144.126.69.69,100,945,True,2017-05-12 14:03:28,R_3QGjgcOnQJ9XwJn,,,,,39.355499267578,-76.635498046875,anonymous,90000,4,4,5,4,5,5,5,Yes,6,6,6,5,5,6,4,5,5,5,"Pros:
Proven results
Variety of experience
Seems confident
Cons:
Academic credentials unimpressive
Not enough working experience
Some work experience seems trivial",85,5,135000,Moderately promotable,Yes,No,5,5,5,4,4,6,6,5,6,5,"PROS:
Has experience working with large accounts
A good variety of experience
Seems connected with the field.
CONS:
unimpressive academic creds
some over-inflating descriptions of trivial tasks--perhaps over-inflated ego
not enough job experience",85,5,135000,Moderately promotable,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Asian,,Doctoral degree,I am NOT a parent or legal guardian,1299903
2017-05-12 13:50:06,2017-05-12 14:05:24,IP Address,66.68.22.38,100,917,True,2017-05-12 14:05:24,R_3oFwBgp8LSzRA99,,,,,30.231201171875,-97.717002868652,anonymous,65000,6,6,6,6,Extremely,Extremely,Extremely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,4,Extremely,Extremely,Extremely,"Pros: 
Consulting experience with demonstrable results/knowledge of best practices
Very strong education
Supervisory experience

Cons:
Short tenures at each previous organization
Narrow focus in experience (business administration and marketing)
Few technical skills mentioned
",85,1,145000,Moderately promotable,Yes,Yes,5,5,5,6,5,5,2,Extremely,6,6,"Pros:
Lots of responsibilities in long tenure at previous employer
Strong education
Volunteer work 

Cons:
Did not report percentage increases for successes in previous position
Low-profile clients in past experience
Two positions on resume are internships
",70,1,135000,Moderately promotable,Yes,Yes,Male,White,,Doctoral degree,I am NOT a parent or legal guardian,7933651
2017-05-12 13:46:56,2017-05-12 14:05:43,IP Address,23.240.208.170,100,1126,True,2017-05-12 14:05:43,R_1rNzvBs8u6PHuQr,,,,,34.252105712891,-118.78430175781,anonymous,75000,5,5,6,Extremely,5,5,6,No,5,5,6,5,6,4,4,6,6,5,"Pro: increased portfolio value 50%, developed website products for customers, supervised many employees
Con:
Not a lot of work experience, not many substantial numbers to show what she did, not many training certificates.",85,3,135000,Moderately not promotable,No,Yes,6,Extremely,Extremely,6,6,6,5,5,6,Extremely,"He has 50% increase in campaign responses, 16 Million in marketing benefits, developed program strategies. 
Cons: 
Short time of employment with each company. added planned cocktail parties to resume, most of his numbers given were numbers that they expected to produce and not even actual numbers.",85,3,135000,Moderately promotable,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,White,,Bachelor's degree in college (4-year),I am NOT a parent or legal guardian,1764174
2017-05-12 13:45:25,2017-05-12 14:06:37,IP Address,104.162.179.145,100,1271,True,2017-05-12 14:06:38,R_2fqA531TIkmNEm7,,,,,40.716201782227,-73.85009765625,anonymous,100000,Extremely,6,6,6,Extremely,Extremely,Extremely,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extremely,Extremely,Extremely,Extremely,6,Extremely,Extremely,Extremely,5,5,"Pro: The candidate has extensive experience in Marketing 
Pro: The candidate is comfortable with budgets and revenue potential 
Pro: The candidate has a masters degree
Con: Candidate has only had approx 10 years experience after leaving school
Con: There was a three month gap in the resume, why did the candidate leave the public relations position?
Con: Why is the candidate looking for a new position?",80,5,140000,Moderately not promotable,Yes,Yes,4,4,3,4,6,3,3,4,4,4,"Con: Candidate has not been in a supervisory/consultant position for very long
Con: Candidate has not had extensive experience
Con: Candidate spent more time being an intern 
Pro: Candidate worked on a lot of elements as a consultant in their current position
Pro: Candidate would be eager to learn 
Pro: Candidate has a masters in business.",95,2,135000,Moderately promotable,Yes,Yes,Female,White,,Bachelor's degree in college (4-year),I am  a parent or legal guardian,1657239
2017-05-12 13:45:37,2017-05-12 14:07:12,IP Address,107.192.236.140,100,1295,True,2017-05-12 14:07:13,R_3g2d0Oo4aBoMUMg,,,,,33.511993408203,-83.949600219727,anonymous,100000,6,6,6,6,5,5,6,No,5,5,5,4,6,6,5,5,6,5,"Pros:

1. I thinks he gained goof experience at her last job.
2. She has several years of experience
3. She seems committed and eager

Cons:

1. All her experience is in Michigan. Is it the same in NY?
2. Her last job seems like the only real experience she has. Is it enough?
3. Not sure she has enough qualification for the job.",85,2,150000,Moderately promotable,Yes,Yes,6,6,6,5,5,6,6,6,6,6,"Pros:

1. Several years of experience
2. She has excelled at her latest job
3. Seems very capable of doing he job

CONS:

1. All of er experience is in Texas. 
2. Her last job seemed the only good experience she has.
3. Is her work relevant for what she is being hired for.",85,2,160000,Moderately promotable,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,White,,High school graduate (high school diploma or equivalent including GED),I am  a parent or legal guardian,3090354
2017-05-12 13:57:27,2017-05-12 14:07:26,IP Address,107.0.71.194,100,598,True,2017-05-12 14:07:27,R_3I3LYst38Qc6wFf,,,,,41.423095703125,-73.477096557617,anonymous,90000,4,4,5,4,3,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,5,4,4,5,4,4,"Pro 1 - Female
Pro 2 - MBA
Pro 3 - Consulting experience
Con 1 - not many skills listed
Con 2 - Not much measurable success
Con 3 - Experience centered in Detroit",65,10,145000,Moderately promotable,Yes,Yes,5,5,4,5,5,6,5,5,5,4,"Pro 1 - Female
Pro 2 - Consulting exeprience
Pro 3 - strategy experience
COn 1- doesn't stay in a position long
Con 2 - wordy email
Con 3 - no GPA",65,10,145500,Moderately promotable,Yes,Yes,Male,White,,Master's degree,I am  a parent or legal guardian,7584340
2017-05-12 13:49:13,2017-05-12 14:08:14,IP Address,153.91.61.183,100,1141,True,2017-05-12 14:08:15,R_SN3udb4xb136vvP,,,,,38.786193847656,-93.723899841309,anonymous,65000,5,5,5,6,Extremely,5,5,No,6,6,6,Extremely,6,6,5,Extremely,6,5,"Pros 1.) Supervised marketing in tech settings including web.  2.) Successful in all jobs 3.) Experience e-commerce/

Cons 1.) May lack in technical skill 2.) Focused on public relations mostly and may lack exposure to required duties 3.) Relatively short amount of overall experience",75,3,150000,Moderately promotable,Yes,Yes,5,5,6,5,5,5,5,6,5,6,"Pros 1.) Wide variety of experience, 2.) Successful in each position 3.) Leadership experience with multiple teams.

Cons 1.) Very little experience with technology groups, 2.) In the Alliant Group experience, talks about growth in 2006 which looks like a typo and meant 2016.  If so may be a sign of lack of attention to detail.  3.) Much less experience overall than other candidate.",70,3,135000,Moderately promotable,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,White,,Bachelor's degree in college (4-year),I am  a parent or legal guardian,3907293
2017-05-12 13:56:51,2017-05-12 14:09:08,IP Address,99.104.21.196,100,737,True,2017-05-12 14:09:08,R_27dNrAD0gE8mry1,,,,,29.921401977539,-95.609397888184,anonymous,150000,5,5,6,5,6,6,6,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,6,5,5,6,6,6,5,"he has the education, he has the exprence, good creditabtly, ",100,1,155000,Moderately promotable,Yes,Yes,6,Extremely,Extremely,Extremely,6,6,6,Extremely,Extremely,Extremely,"She have the creditablty, she well documented,she has a lot of edcation",98,2,180000,Moderately promotable,Yes,Yes,Female,Black or African American,,Some college but no degree,I am  a parent or legal guardian,5364675
2017-05-12 13:59:58,2017-05-12 14:10:34,IP Address,47.198.3.235,100,635,True,2017-05-12 14:10:35,R_1LXxNj9FbeX8qeU,,,,,28.176406860352,-82.595397949219,anonymous,70000,6,6,5,6,Extremely,Extremely,Extremely,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extremely,6,6,Extremely,Extremely,Extremely,6,4,6,Extremely,"Three pros of hiring this candidate is that he has excellent educational background with a masters degree, has had three previous jobs in similar occupations or in the same industry, and has other skills / knowledge related to the field

Three cons of hiring this candidate are that he has changed jobs multiples times in the past. Other than that I cannot seem to find a single other con associated with this person.",70,0,160000,Moderately promotable,Yes,Yes,6,6,6,Extremely,Extremely,4,6,4,Extremely,6,"Three pros about this candidate is that she has had numerous jobs in the past related to the same position she is applying for, has show extra activities on her resume that show she has the ability to go outside the box and learn, and has shown proficiency in her job descriptions based on what is listed on the resume.

I cannot find any cons about this candidate she seems more than fit for the position.",70,0,160000,Moderately promotable,Yes,Yes,Male,Asian,,Associate degree in college (2-year),I am NOT a parent or legal guardian,1469387
2017-05-12 13:54:29,2017-05-12 14:12:50,IP Address,73.172.9.173,100,1101,True,2017-05-12 14:12:50,R_yKknOYzuWgN6gnv,,,,,39.33740234375,-76.536796569824,anonymous,85000,4,5,4,4,6,4,3,Yes,3,3,3,4,4,3,3,3,4,4,"Pro:  MBA from a good business school;  Diverse work experience; Committed to pursuing MBA after gaining real work experience after BA.

Con: Few data-supported examples of accomplishments; No sense of size/complexity of client organizations; skills listed are too generic",50,5,135000,Moderately not promotable,No,No,5,4,4,4,3,5,5,5,4,4,"Pro:  Steady history of increasing responsibility and complexity of tasks; MBA from an excellent business school; Diverse experience 

Con: Some early tasks seem trivial; few data-supported accomplishments; no large corporate client experience
",90,5,145000,Moderately promotable,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,White,,Master's degree,I am  a parent or legal guardian,9613399
2017-05-12 14:06:02,2017-05-12 14:14:07,IP Address,173.163.39.126,100,484,True,2017-05-12 14:14:07,R_UcL2vfnbdtR7p2V,,,,,40.00520324707,-76.324600219727,anonymous,125000,5,4,5,6,Extremely,5,4,No,4,5,5,6,5,4,5,5,Extremely,6,"pros: well educated, seems to have been promoted during her career, skills/knowledge

cons: current position revenue dealings is low, lack of work experience, format on resume",95,5,140000,Moderately promotable,Yes,Yes,5,4,6,6,5,Extremely,5,6,Extremely,6,"Pros: well educated, proven record of success, community involvement

Cons: short work history, no list of other qualifications beyond community involvement, seems like she may have kids",76,5,160000,Moderately promotable,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,White,,Bachelor's degree in college (4-year),I am NOT a parent or legal guardian,8275688
2017-05-12 13:50:16,2017-05-12 14:14:20,IP Address,69.247.12.96,100,1444,True,2017-05-12 14:14:21,R_cU8RVSacYqhxQMp,,,,,36.067901611328,-86.719398498535,anonymous,86000,6,Extremely,Extremely,6,6,Extremely,Extremely,No,6,Extremely,6,Extremely,Extremely,Extremely,6,Extremely,Extremely,Extremely,"Pros- 1. Organized 2. Leadership skills 3. Diligent ",85,3,150000,Moderately promotable,Yes,Yes,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,6,Extremely,Extremely,Extremely,"Pros- 1. Lots of experience 2. Self driven 3. Hard worker 
Cons- I can't think of any cons. I would hire Sarah!",85,3,150000,Moderately promotable,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,White,,Bachelor's degree in college (4-year),I am  a parent or legal guardian,4957777
2017-05-12 14:00:12,2017-05-12 14:15:15,IP Address,174.110.251.73,100,902,True,2017-05-12 14:15:15,R_3HnvDpRQk9D223b,,,,,34.927307128906,-78.909301757812,anonymous,125000,6,6,6,6,Extremely,Extremely,5,Yes,5,5,5,5,5,5,5,5,6,5,"Pros
Her background aligns with the job.
She has positive tangible numbers in her current job.
She has an advanced degree in marketing.

Cons
She does not have many years of experience.
She, too, only has regional work experience.
She has not juggled many duties at once.  ",76,2,135000,Moderately not promotable,No,No,6,6,6,6,6,6,6,6,6,6,"Pros
She had tangible results at Alliant.
Her background fits perfectly for the job.
She has an advanced degree in marketing.

Cons
She's only worked in Texas, and may only have regional expertise.
She gave no indication of salary she would accept.
She was at each job for a short period of time. Long term results are hard to see. ",88,4,145000,Moderately promotable,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,White,,Bachelor's degree in college (4-year),I am  a parent or legal guardian,9381761
2017-05-12 13:46:17,2017-05-12 14:16:03,IP Address,51.15.3.217,100,1785,True,2017-05-12 14:16:04,R_UsUqeDHzHek1IVr,,,,,52.361297607422,4.6463928222656,anonymous,75000,6,6,6,6,6,6,6,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,"Strong skills in internet development and roll out of campaign, she has direct applicable business related skills in campaign development, and has skills in contract management for services not provided in house.  Potential liabilities include lack of specific industry knowledge, limited business success, and relative lack of work experience",85,2,135000,Moderately promotable,Yes,Yes,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,6,6,6,"The applicant has skills in campaign development, from soup to nuts.  The applicant has an appreciation of mid level and upper level management integration into campaign needs. The applicant has knowledge in follow up needed to monitor campaign success.  Liabilities include limited direct applicable work experience, limited client base, and perhaps lack of direct applicable knowledge of industry company serves",86,2,140000,Moderately promotable,Yes,Yes,Female,American Indian or Alaska Native,,Master's degree,I am NOT a parent or legal guardian,7722373
2017-05-12 13:52:56,2017-05-12 14:16:45,IP Address,67.175.60.18,100,1429,True,2017-05-12 14:16:47,R_BYahx1n3OO7cXLP,,,,,41.589492797852,-88.057800292969,anonymous,85000,6,6,5,5,Extremely,6,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,"The candidate has managerial experience
The candidate has multiple experiences 
The candidate has been successful at the companies

The candidate changes jobs 
The candidate has to move
The candidate is older and may not be experienced with the new technology company",93,5,160000,Moderately promotable,No,Yes,6,Extremely,6,Extremely,Extremely,Extremely,6,Extremely,Extremely,6,"The candidate seems experienced with leading groups
The candidate shows a lot of experience with different companies
The candidate is educated 

The candidate does not stay in the same place a long time
The candidate has stayed in the same state which might make it more difficult to move to another state
The candidate might not want to leave their current company",90,5,150000,Moderately promotable,No,Yes,Male,White,,Some college but no degree,I am NOT a parent or legal guardian,6230483
2017-05-12 14:04:26,2017-05-12 14:19:13,IP Address,172.58.136.13,100,886,True,2017-05-12 14:19:13,R_3R1HeCqEfiwFU8T,,,,,41.813003540039,-87.65599822998,anonymous,50000,5,5,5,5,5,5,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,5,4,4,5,5,5,5,"Pros
Has a bachelor's degree
Has a masters degree
Has the experience 

Cons
Not enough experience 
Young
Female
",76,1,135000,Moderately promotable,No,No,6,6,5,5,6,6,6,6,5,6,"Pros
Has a bachelor's degree
Has a masters degree
Can promise improvement

Cons
Not steady history with one job
Young
Female
",87,1,145000,Moderately promotable,No,Yes,Male,Black or African American,,Some college but no degree,I am  a parent or legal guardian,9782839
2017-05-12 14:03:59,2017-05-12 14:20:07,IP Address,108.251.56.86,100,967,True,2017-05-12 14:20:08,R_3IZd8dCjOLbIEiK,,,,,33.525604248047,-117.61909484863,anonymous,80000,5,6,5,4,Extremely,5,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,5,4,Extremely,6,3,5,5,4,"Pros:
1) Experienced
2) Well-trained
3) Skillful

Cons:
1) Follower
2) Dispassionate
3) Possible behavioral deficiencies ",77,3,150000,Moderately promotable,Yes,Yes,6,6,5,5,Extremely,6,3,6,6,5,"Pros:
1) Educated
2) Experienced
3) Independent

Cons:
1) Conformist
2) Inside-the-box thinker
3) Limited scope of field",76,3,150000,Moderately promotable,Yes,Yes,Male,"White,Other",Latino,High school graduate (high school diploma or equivalent including GED),I am NOT a parent or legal guardian,5968722
